Shipping Service,Order Quantity,Province,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Product ID,Category,Sub-Category,Product Name,Sales,Discount,Profit
Standard Class,3,Dong Nai,CA-2015-118948,5/28/2015,6/3/2015,NK-18490,Neil Knudson,Home Office,Vietnam,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,0,1.7901
Second Class,2,Dong Nai,CA-2014-104269,3/1/2014,3/6/2014,DB-13060,Dave Brooks,Consumer,Vietnam,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,0.20000000000000001,51.4764
First Class,1,Ha Noi,CA-2016-162733,5/11/2016,5/12/2016,TT-21070,Ted Trevino,Consumer,Vietnam,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,0,2.691
Second Class,2,Thanh Hoa,CA-2015-119697,12/28/2015,12/31/2015,EM-13960,Eric Murdock,Consumer,Vietnam,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,0.20000000000000001,1.3596
Standard Class,2,Dong Nai,CA-2016-113817,11/7/2016,11/11/2016,MJ-17740,Max Jones,Consumer,Vietnam,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,0.20000000000000001,9.688
Standard Class,3,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,0.20000000000000001,2.7324
Standard Class,8,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,0.40000000000000002,-1359.992
Standard Class,3,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,0.20000000000000001,-58.6347
Standard Class,9,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,0.29999999999999999,-24.858
Standard Class,6,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,0.20000000000000001,6.8136
Standard Class,5,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,0.80000000000000004,-453.849
Standard Class,3,Bac Ninh,CA-2014-139892,9/8/2014,9/12/2014,BM-11140,Becky Martin,Consumer,Vietnam,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,0.20000000000000001,8.9985
Standard Class,3,Ha Noi,CA-2014-118962,8/5/2014,8/9/2014,CS-12130,Chad Sievert,Consumer,Vietnam,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,0,9.8418
Standard Class,2,Ha Noi,CA-2014-118962,8/5/2014,8/9/2014,CS-12130,Chad Sievert,Consumer,Vietnam,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,0,53.2608
Standard Class,7,HN,CA-2014-118962,8/5/2014,8/9/2014,CS-12130,Chad Sievert,Consumer,Vietnam,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,0.20000000000000001,21.259
Standard Class,2,Hai Phong,US-2014-100853,9/14/2014,9/19/2014,JB-15400,Jennifer Braxton,Corporate,Vietnam,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,0.80000000000000004,-131.12
Standard Class,4,Hai Phong,US-2014-100853,9/14/2014,9/19/2014,JB-15400,Jennifer Braxton,Corporate,Vietnam,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,0.20000000000000001,6.552
Second Class,4,Binh Duong,US-2017-152366,4/21/2017,4/25/2017,SJ-20500,Shirley Jackson,Consumer,Vietnam,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,0.80000000000000004,-243.16
Second Class,-7,Tien Giang,US-2015-101511,11/21/2015,11/23/2015,JE-15745,Joel Eaton,Consumer,Vietnam,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,0.29999999999999999,-11.3372
Second Class,-5,Tien Giang,US-2015-101511,11/21/2015,11/23/2015,JE-15745,Joel Eaton,Consumer,Vietnam,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,0.20000000000000001,-3.7715
Standard Class,1,Tp.HCM,CA-2015-137225,12/15/2015,12/19/2015,JK-15640,Jim Kriz,Home Office,Vietnam,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,0,1.4104
Second Class,2,Quang Binh,CA-2014-166191,12/5/2014,12/9/2014,DK-13150,David Kendrick,Corporate,Vietnam,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,0.20000000000000001,1.8612
Second Class,7,Quang Binh,CA-2014-166191,12/5/2014,12/9/2014,DK-13150,David Kendrick,Corporate,Vietnam,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,0.20000000000000001,76.6395
Standard Class,2,Binh Thuan,CA-2016-105018,11/28/2016,12/2/2016,SK-19990,Sally Knutson,Consumer,Vietnam,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,0,3.4368
Standard Class,8,Ha Noi,CA-2014-123260,8/26/2014,8/30/2014,FM-14290,Frank Merwin,Home Office,Vietnam,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,0,22.984
First Class,4,Tp.HCM,CA-2015-102281,10/12/2015,10/14/2015,MP-17470,Mark Packer,Home Office,Vietnam,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,0.20000000000000001,112.392
First Class,6,Ho chi Minh,CA-2015-102281,10/12/2015,10/14/2015,MP-17470,Mark Packer,Home Office,Vietnam,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,0,20.0928
First Class,8,Tp.HCM,CA-2015-102281,10/12/2015,10/14/2015,MP-17470,Mark Packer,Home Office,Vietnam,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,0,24.8832
First Class,3,Tp.HCM,CA-2015-102281,10/12/2015,10/14/2015,MP-17470,Mark Packer,Home Office,Vietnam,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,0.20000000000000001,46.9764
First Class,5,Tp.HCM,CA-2015-102281,10/12/2015,10/14/2015,MP-17470,Mark Packer,Home Office,Vietnam,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,0,6.567
Standard Class,2,Thanh Hoa,US-2017-124303,7/6/2017,7/13/2017,FH-14365,Fred Hopkins,Corporate,Vietnam,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,0.69999999999999996,-2.2586
Standard Class,3,Thanh Hoa,US-2017-124303,7/6/2017,7/13/2017,FH-14365,Fred Hopkins,Corporate,Vietnam,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,0.20000000000000001,5.8203
First Class,2,Ca Mau,CA-2014-133690,8/3/2014,8/5/2014,BS-11755,Bruce Stewart,Consumer,Vietnam,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,0.5,-161.875
First Class,1,Ca Mau,CA-2014-133690,8/3/2014,8/5/2014,BS-11755,Bruce Stewart,Consumer,Vietnam,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,0.20000000000000001,0.2925
Second Class,2,Bac Giang,US-2017-116701,12/17/2017,12/21/2017,LC-17140,Logan Currie,Consumer,Vietnam,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,0.80000000000000004,-178.9668
Standard Class,7,Vinh Long,CA-2017-126382,6/3/2017,6/7/2017,HK-14890,Heather Kirkland,Corporate,Vietnam,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,0.20000000000000001,9.6712
2nd class,2,Bac Giang,CA-2015-101007,2/9/2015,2/13/2015,MS-17980,Michael Stewart,Corporate,Vietnam,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,0.20000000000000001,6.5
Standard Class,6,Ha Noi,CA-2016-130162,10/28/2016,11/1/2016,JH-15910,Jonathan Howell,Consumer,Vietnam,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,0,26.0568
Standard Class,3,Ha Noi,CA-2016-130162,10/28/2016,11/1/2016,JH-15910,Jonathan Howell,Consumer,Vietnam,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,0.20000000000000001,22.6782
Standard Class,1,Nam Dinh,CA-2015-163055,8/9/2015,8/16/2015,DS-13180,David Smith,Corporate,Vietnam,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,0,0.968
Standard Class,5,Nam Dinh,CA-2015-163055,8/9/2015,8/16/2015,DS-13180,David Smith,Corporate,Vietnam,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,0,136.939
Standard Class,1,Nam Dinh,CA-2015-163055,8/9/2015,8/16/2015,DS-13180,David Smith,Corporate,Vietnam,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,0,0.2198
Standard Class,2,Dong Thap,US-2015-145436,2/28/2015,3/4/2015,VD-21670,Valerie Dominguez,Consumer,Vietnam,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,0.20000000000000001,-28.2744
Standard Class,8,Dong Thap,US-2015-145436,2/28/2015,3/4/2015,VD-21670,Valerie Dominguez,Consumer,Vietnam,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,0.20000000000000001,43.8408
Standard Class,7,Ha Tinh,US-2014-156216,9/13/2014,9/17/2014,EA-14035,Erin Ashbrook,Corporate,Vietnam,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,0.69999999999999996,-12.432
Standard Class,2,Ninh Binh,US-2017-100930,4/7/2017,4/12/2017,CS-12400,Christopher Schild,Home Office,Vietnam,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,0.45000000000000001,-102.048
Standard Class,3,Ninh Binh,US-2017-100930,4/7/2017,4/12/2017,CS-12400,Christopher Schild,Home Office,Vietnam,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,0.45000000000000001,-248.2458
Standard Class,2,Ninh Binh,US-2017-100930,4/7/2017,4/12/2017,CS-12400,Christopher Schild,Home Office,Vietnam,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,0.69999999999999996,-3.552
Standard Class,3,Ninh Binh,US-2017-100930,4/7/2017,4/12/2017,CS-12400,Christopher Schild,Home Office,Vietnam,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,0.20000000000000001,0
Standard Class,3,Ninh Binh,US-2017-100930,4/7/2017,4/12/2017,CS-12400,Christopher Schild,Home Office,Vietnam,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,0.20000000000000001,-7.7247
Second Class,5,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,0.20000000000000001,9.396
Second Class,5,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,0.59999999999999998,-356.728
Second Class,3,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,0.59999999999999998,-4.6752
Second Class,2,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,0.20000000000000001,11.1944
Second Class,5,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,0.5,-120.513
Second Class,3,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,0.59999999999999998,-2.8308
Second Class,2,Hai Phong,CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,0.20000000000000001,1.2038
Second Class,2,Nghe An,CA-2016-154739,12/10/2016,12/15/2016,LH-17155,Logan Haushalter,Consumer,Vietnam,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,0.20000000000000001,28.1372
Standard Class,1,Dak Lak,CA-2016-145625,9/11/2016,9/17/2016,KC-16540,Kelly Collister,Consumer,Vietnam,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,0,3.5767
Standard Class,13,Dak Lak,CA-2016-145625,9/11/2016,9/17/2016,KC-16540,Kelly Collister,Consumer,Vietnam,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,0,636.0003
First Class,6,Tp.HCM,CA-2016-146941,12/10/2016,12/13/2016,DL-13315,Delfina Latchford,Consumer,Vietnam,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,0,22.5624
First Class,4,Tp.HCM,CA-2016-146941,12/10/2016,12/13/2016,DL-13315,Delfina Latchford,Consumer,Vietnam,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,0,162.864
Standard Class,9,Hai Phong,US-2015-159982,11/28/2015,12/4/2015,DR-12880,Dan Reichenbach,Corporate,Vietnam,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,0.59999999999999998,-8.4924
Standard Class,2,Hai Phong,US-2015-159982,11/28/2015,12/4/2015,DR-12880,Dan Reichenbach,Corporate,Vietnam,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,0.20000000000000001,-19.5624
Standard Class,5,Hai Phong,US-2015-159982,11/28/2015,12/4/2015,DR-12880,Dan Reichenbach,Corporate,Vietnam,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,0.20000000000000001,4.044
Standard Class,6,Hai Phong,US-2015-159982,11/28/2015,12/4/2015,DR-12880,Dan Reichenbach,Corporate,Vietnam,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,0.20000000000000001,56.6916
Second Class,3,Ho chi Minh,CA-2017-163139,12/1/2017,12/3/2017,CC-12670,Craig Carreira,Consumer,Vietnam,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,0,6.9258
Second Class,3,Tp.HCM,CA-2017-163139,12/1/2017,12/3/2017,CC-12670,Craig Carreira,Consumer,Vietnam,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,0,6.6465
Second Class,5,Tp.HCM,CA-2017-163139,12/1/2017,12/3/2017,CC-12670,Craig Carreira,Consumer,Vietnam,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,0.20000000000000001,6.132
Standard Class,2,Vinh Phuc,US-2017-155299,6/8/2017,6/12/2017,Dl-13600,Dorris liebe,Corporate,Vietnam,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,0.80000000000000004,-4.466
Second Class,3,Binh Duong,US-2014-106992,9/19/2014,9/21/2014,SB-20290,Sean Braxton,Corporate,Vietnam,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,0.40000000000000002,-509.997
Second Class,7,Binh Duong,US-2014-106992,9/19/2014,9/21/2014,SB-20290,Sean Braxton,Corporate,Vietnam,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,0.40000000000000002,-251.9958
Standard Class,4,Hai Phong,CA-2016-125318,6/6/2016,6/13/2016,RC-19825,Roy Collins,Consumer,Vietnam,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,0.20000000000000001,28.7196
First Class,7,Nghe An,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,Helen Andreada,Consumer,Vietnam,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,0,92.3692
First Class,3,Nghe An,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,Helen Andreada,Consumer,Vietnam,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,0,2.3232
First Class,3,Nghe An,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,Helen Andreada,Consumer,Vietnam,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,0.20000000000000001,4.095
Standard Class,2,Thanh Hoa,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Andrew Gjertsen,Corporate,Vietnam,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,0.20000000000000001,4.0768
Standard Class,4,Thanh Hoa,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Andrew Gjertsen,Corporate,Vietnam,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,0.20000000000000001,5.9072
Standard Class,6,Thanh Hoa,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Andrew Gjertsen,Corporate,Vietnam,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,0.20000000000000001,5.9712
Standard Class,3,Thanh Hoa,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Andrew Gjertsen,Corporate,Vietnam,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,0.20000000000000001,8.694
Second Class,5,Binh Duong,US-2015-161991,9/26/2015,9/28/2015,SC-20725,Steven Cartwright,Consumer,Vietnam,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,0.80000000000000004,-3.432
Second Class,7,Binh Duong,US-2015-161991,9/26/2015,9/28/2015,SC-20725,Steven Cartwright,Consumer,Vietnam,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,0.20000000000000001,376.11
Standard Class,5,HN,CA-2015-130890,11/2/2015,11/6/2015,JO-15280,Jas O'Carroll,Consumer,Vietnam,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,0.20000000000000001,51.942
Second Class,7,Hai Duong,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Nick Zandusky,Home Office,Vietnam,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,0.20000000000000001,6.6836
Second Class,8,Hai Duong,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Nick Zandusky,Home Office,Vietnam,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,0.20000000000000001,6.2424
Second Class,2,Hai Duong,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Nick Zandusky,Home Office,Vietnam,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,0.20000000000000001,54.3966
Second Class,3,Hai Duong,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Nick Zandusky,Home Office,Vietnam,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,0.5,-48.7032
Standard Class,3,Hai Phong,US-2017-152380,11/19/2017,11/23/2017,JH-15910,Jonathan Howell,Consumer,Vietnam,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,0.5,-131.445
Second Class,2,Tp.HCM,CA-2015-144253,5/4/2015,5/9/2015,AS-10225,Alan Schoenberger,Corporate,Vietnam,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,0,12.864
Standard Class,3,Ben Tre,CA-2014-111003,6/1/2014,6/6/2014,CR-12625,Corey Roper,Home Office,Vietnam,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,0,20.9208
Standard Class,6,Ben Tre,CA-2014-111003,6/1/2014,6/6/2014,CR-12625,Corey Roper,Home Office,Vietnam,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,0,83.868
First Class,1,Binh Dinh,CA-2017-126774,4/15/2017,4/17/2017,SH-20395,Shahid Hopkins,Consumer,Vietnam,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,0,2.0049
First Class,4,Thanh Hoa,CA-2014-164259,12/28/2014,12/30/2014,SP-20860,Sung Pak,Corporate,Vietnam,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,0.20000000000000001,8.6744
Standard Class,1,Tp.HCM,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,Nathan Mautz,Home Office,Vietnam,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,0.10000000000000001,24.1568
Standard Class,2,Ho chi Minh,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,Nathan Mautz,Home Office,Vietnam,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,0,1995.99
Standard Class,6,Ho chi Minh,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,Nathan Mautz,Home Office,Vietnam,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,0,80.0226
Standard Class,4,Ho chi Minh,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,Nathan Mautz,Home Office,Vietnam,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,0,129.6
Standard Class,1,Tp.HCM,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,Nathan Mautz,Home Office,Vietnam,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,0,13.071
Standard Class,2,Phu Tho,CA-2014-156601,9/19/2014,9/24/2014,FA-14230,Frank Atkinson,Corporate,Vietnam,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,0,3.58
First Class,3,Thanh Hoa,US-2016-141544,8/30/2016,9/1/2016,PO-18850,Patrick O'Brill,Consumer,Vietnam,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,0.40000000000000002,-67.8762
First Class,2,Thanh Hoa,US-2016-141544,8/30/2016,9/1/2016,PO-18850,Patrick O'Brill,Consumer,Vietnam,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,0.20000000000000001,3.389
First Class,4,Thanh Hoa,US-2016-141544,8/30/2016,9/1/2016,PO-18850,Patrick O'Brill,Consumer,Vietnam,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,0.29999999999999999,-258.5016
First Class,10,Thanh Hoa,US-2016-141544,8/30/2016,9/1/2016,PO-18850,Patrick O'Brill,Consumer,Vietnam,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,0.20000000000000001,33.831
